method,keep,mask_p,sampling,cs_type,n,r_hat,radius,lcb_f,ucb_f
random,128,0.1,iid,betting,100,0.24,0.1341622924804688,0.6231011962890625,0.89142578125
random,128,0.1,iid,betting,200,0.275,0.09591932296752932,0.6262826919555664,0.818121337890625
random,128,0.1,iid,betting,500,0.29,0.0654780960083008,0.6428795623779296,0.7738357543945312
random,128,0.1,iid,betting,1000,0.28,0.04903472900390626,0.6699957275390624,0.768065185546875
random,128,0.1,iid,betting,2000,0.258,0.03197409057617187,0.708939697265625,0.7728878784179687
random,128,0.1,iid,betting,5000,0.2534,0.021911396026611324,0.7241516464233398,0.7679744384765625
random,128,0.1,iid,betting,10000,0.2509,0.01607264480590817,0.7327431564331055,0.7648884460449219
random,128,0.1,adaptive,hoeffding,50,0.21299655437469484,0.49509071045660724,0.29191273516869787,1.0
random,128,0.1,adaptive,hoeffding,100,0.2409221524000168,0.3697340484969811,0.3893437991030021,1.0
random,128,0.1,adaptive,hoeffding,200,0.2533127146959305,0.274635328613893,0.4720519566901765,1.0
random,128,0.1,adaptive,hoeffding,500,0.2514138590693474,0.18414610411317237,0.5644400368174802,0.932732245043825
random,128,0.1,adaptive,hoeffding,1000,0.25408213086426257,0.13553405443948416,0.6103838146962532,0.8814519235752216
random,128,0.1,adaptive,hoeffding,2000,0.25705170396342875,0.09945869996028617,0.6434895960762851,0.8424069959968574
random,128,0.1,adaptive,hoeffding,5000,0.2595871978968382,0.06580888554144937,0.6746039165617124,0.8062216876446111
random,128,0.1,adaptive,hoeffding,10000,0.2541950131781399,0.04802981695136191,0.6977751698704981,0.793834803773222
random,128,0.1,adaptive,betting,50,0.21299655437469486,0.25065025516187234,0.4986994896762553,1.0
random,128,0.1,adaptive,betting,100,0.24092215240001683,0.16955235523909362,0.5784459176647025,0.9175506281428898
random,128,0.1,adaptive,betting,200,0.25331271469593053,0.11016313891523824,0.6288673123096538,0.8491935901401302
random,128,0.1,adaptive,betting,500,0.2514138590693473,0.06839427792661745,0.6732086119326136,0.8099971677858485
random,128,0.1,adaptive,betting,1000,0.2540821308642628,0.05002930754269137,0.6902274777077433,0.790286092793126
random,128,0.1,adaptive,betting,2000,0.25705170396342897,0.03866761478941476,0.7017531177321409,0.7790883473109704
random,128,0.1,adaptive,betting,5000,0.2595871978968374,0.026256305799103527,0.7131395951832796,0.7656522067814867
random,128,0.1,adaptive,betting,10000,0.2541950131781402,0.019075991450943908,0.7262009859911674,0.7643529688930553
random,128,0.2,iid,hoeffding,50,0.32,0.34656349731962505,0.33343650268037495,1.0
random,128,0.2,iid,hoeffding,100,0.32,0.25881383394788676,0.42118616605211323,0.9388138339478868
random,128,0.2,iid,hoeffding,200,0.31,0.19224473002972509,0.49775526997027497,0.8822447300297251
random,128,0.2,iid,hoeffding,500,0.342,0.12890227287922065,0.5290977271207793,0.7869022728792207
random,128,0.2,iid,hoeffding,1000,0.342,0.09487383810763891,0.5631261618923611,0.7528738381076389
random,128,0.2,iid,hoeffding,2000,0.332,0.06962108997220032,0.5983789100277996,0.7376210899722003
random,128,0.2,iid,hoeffding,5000,0.3292,0.046066219879014554,0.6247337801209855,0.7168662198790146
random,128,0.2,iid,hoeffding,10000,0.3271,0.03362087186595333,0.6392791281340466,0.7065208718659534
random,128,0.2,iid,betting,50,0.32,0.22346435546875,0.4529736328125,0.89990234375
random,128,0.2,iid,betting,100,0.32,0.15151336669921875,0.5256158447265625,0.828642578125
random,128,0.2,iid,betting,200,0.31,0.10219760894775393,0.5809188079833985,0.7853140258789063
random,128,0.2,iid,betting,500,0.342,0.07053343963623049,0.5849720001220703,0.7260388793945313
random,128,0.2,iid,betting,1000,0.342,0.05408015441894537,0.6023065490722656,0.7104668579101563
random,128,0.2,iid,betting,2000,0.332,0.039620376586914086,0.6274476623535156,0.7066884155273437
random,128,0.2,iid,betting,5000,0.3292,0.02666440734863279,0.6437575561523438,0.6970863708496093
random,128,0.2,iid,betting,10000,0.3271,0.019492134475708023,0.6532015342712403,0.6921858032226562
random,128,0.2,adaptive,hoeffding,50,0.3480909264087677,0.49509071045660724,0.15681836313462505,1.0
random,128,0.2,adaptive,hoeffding,100,0.33773033797740937,0.3697340484969811,0.29253561352560953,1.0
random,128,0.2,adaptive,hoeffding,200,0.29526346633210776,0.274635328613893,0.4301012050539992,0.9793718622817853
random,128,0.2,adaptive,hoeffding,500,0.3019777130484581,0.18414610411317237,0.5138761828383696,0.8821683910647142
random,128,0.2,adaptive,hoeffding,1000,0.3148945390032604,0.13553405443948416,0.5495714065572554,0.8206395154362237
random,128,0.2,adaptive,hoeffding,2000,0.323282936191652,0.09945869996028617,0.5772583638480618,0.7761757637686342
random,128,0.2,adaptive,hoeffding,5000,0.332405387939699,0.06580888554144937,0.6017857265188516,0.7334034976017504
random,128,0.2,adaptive,hoeffding,10000,0.3226287361094728,0.04802981695136191,0.6293414469391653,0.7254010808418891
random,128,0.2,adaptive,betting,50,0.3480909264087677,0.27898147830214,0.3638100664037106,0.9217730230079906
random,128,0.2,adaptive,betting,100,0.33773033797740937,0.17777987478323992,0.48035739580094095,0.8359171453674208
random,128,0.2,adaptive,betting,200,0.29526346633210776,0.1143946409724187,0.5857699790074704,0.8145592609523078
random,128,0.2,adaptive,betting,500,0.30197771304845816,0.0758214321900359,0.6178374055724998,0.7694802699525716
random,128,0.2,adaptive,betting,1000,0.3148945390032606,0.055372500662154905,0.6268012402919607,0.7375462416162705
random,128,0.2,adaptive,betting,2000,0.32328293619165216,0.042673274631480546,0.6332212901595526,0.7185678394225137
random,128,0.2,adaptive,betting,5000,0.332405387939699,0.028444297791604733,0.6389677782812908,0.6958563738645003
random,128,0.2,adaptive,betting,10000,0.32262873610947235,0.020730531302332045,0.6564880228944083,0.6979490854990724
random,128,0.5,iid,hoeffding,50,0.58,0.34656349731962505,0.07343650268037494,0.7665634973196251
random,128,0.5,iid,hoeffding,100,0.57,0.25881383394788676,0.17118616605211323,0.6888138339478869
random,128,0.5,iid,hoeffding,200,0.545,0.19224473002972509,0.2627552699702749,0.647244730029725
random,128,0.5,iid,hoeffding,500,0.574,0.12890227287922065,0.2970977271207794,0.5549022728792207
random,128,0.5,iid,hoeffding,1000,0.594,0.09487383810763891,0.3111261618923611,0.500873838107639
random,128,0.5,iid,hoeffding,2000,0.602,0.06962108997220032,0.32837891002779973,0.4676210899722003
random,128,0.5,iid,hoeffding,5000,0.5988,0.046066219879014554,0.3551337801209854,0.4472662198790146
random,128,0.5,iid,hoeffding,10000,0.6002,0.03362087186595333,0.36617912813404674,0.43342087186595335
random,128,0.5,iid,betting,50,0.58,0.22875518798828143,0.19915008544921853,0.6566604614257814
random,128,0.5,iid,betting,100,0.57,0.15032432556152342,0.283079833984375,0.5837284851074218
random,128,0.5,iid,betting,200,0.545,0.10729049682617181,0.3493591308593751,0.5639401245117187
random,128,0.5,iid,betting,500,0.574,0.07329019165039063,0.3544453125,0.5010256958007813
random,128,0.5,iid,betting,1000,0.594,0.05255053710937496,0.35455615234375015,0.4596572265625001
random,128,0.5,iid,betting,2000,0.602,0.03854783630371095,0.3598980102539062,0.4369936828613281
random,128,0.5,iid,betting,5000,0.5988,0.026483801269531315,0.3748026855468749,0.42777028808593753
random,128,0.5,iid,betting,10000,0.6002,0.019561679077148453,0.3802846160888671,0.419407974243164
random,128,0.5,adaptive,hoeffding,50,0.623007071113243,0.49509071045660724,-0.11809778156985029,0.8720836393433642
random,128,0.5,adaptive,hoeffding,100,0.574141570048323,0.3697340484969811,0.05612438145469589,0.7955924784486581
random,128,0.5,adaptive,hoeffding,200,0.5754291722486687,0.274635328613893,0.1499354991374382,0.6992061563652243
random,128,0.5,adaptive,hoeffding,500,0.5781037949774073,0.18414610411317237,0.2377501009094204,0.6060423091357651
random,128,0.5,adaptive,hoeffding,1000,0.5897915619186924,0.13553405443948416,0.2746743836418234,0.5457424925207918
random,128,0.5,adaptive,hoeffding,2000,0.5974603042906419,0.09945869996028617,0.3030809957490719,0.5019983956696443
random,128,0.5,adaptive,hoeffding,5000,0.5986885156219282,0.06580888554144937,0.3355025988366225,0.4671203699195212
random,128,0.5,adaptive,hoeffding,10000,0.5991999883524238,0.04802981695136191,0.3527701946962143,0.44882982859893805
random,128,0.5,adaptive,betting,50,0.623007071113243,0.3224246010520153,0.0761969481836432,0.7210461502876739
random,128,0.5,adaptive,betting,100,0.5741415700483231,0.20411009975733552,0.22359364685341865,0.6318138463680897
random,128,0.5,adaptive,betting,200,0.575429172248669,0.14794235870630412,0.27515116805173623,0.5710358854643445
random,128,0.5,adaptive,betting,500,0.5781037949774076,0.10248265336232101,0.3172098891015266,0.5221751958261687
random,128,0.5,adaptive,betting,1000,0.5897915619186926,0.07664726643337616,0.33221276383536946,0.4855072967021218
random,128,0.5,adaptive,betting,2000,0.5974603042395525,0.057103077555746395,0.3448377362922157,0.4590438914037085
random,128,0.5,adaptive,betting,5000,0.5986885155674332,0.03861159234278605,0.36241072288550447,0.43963390757107657
random,128,0.5,adaptive,betting,10000,0.5991999882740884,0.028354695273034636,0.3722878374249181,0.4289972279709874
random,64,0.1,iid,hoeffding,50,0.46,0.34656349731962505,0.19343650268037493,0.886563497319625
random,64,0.1,iid,hoeffding,100,0.48,0.25881383394788676,0.2611861660521133,0.7788138339478867
random,64,0.1,iid,hoeffding,200,0.51,0.19224473002972509,0.2977552699702749,0.6822447300297251
random,64,0.1,iid,hoeffding,500,0.504,0.12890227287922065,0.36709772712077937,0.6249022728792206
random,64,0.1,iid,hoeffding,1000,0.505,0.09487383810763891,0.40012616189236105,0.5898738381076389
random,64,0.1,iid,hoeffding,2000,0.5105,0.06962108997220032,0.41987891002779976,0.5591210899722003
random,64,0.1,iid,hoeffding,5000,0.5066,0.046066219879014554,0.44733378012098535,0.5394662198790146
random,64,0.1,iid,hoeffding,10000,0.5028,0.03362087186595333,0.46357912813404667,0.5308208718659533
random,64,0.1,iid,betting,50,0.46,0.2329998779296875,0.30638671875,0.7723864746093749
random,64,0.1,iid,betting,100,0.48,0.15191284179687506,0.3648632812499999,0.66868896484375
random,64,0.1,iid,betting,200,0.51,0.10636138916015622,0.3800460815429687,0.5927688598632812
random,64,0.1,iid,betting,500,0.504,0.07347827148437497,0.4206721191406251,0.567628662109375
random,64,0.1,iid,betting,1000,0.505,0.05578826904296874,0.4384574890136719,0.5500340270996094
random,64,0.1,iid,betting,2000,0.5105,0.041438041687011706,0.4476128540039064,0.5304889373779298
random,64,0.1,iid,betting,5000,0.5066,0.027934751892089854,0.4652351837158203,0.5211046875
random,64,0.1,iid,betting,10000,0.5028,0.020376831054687572,0.4767084045410155,0.5174620666503906
random,64,0.1,adaptive,hoeffding,50,0.48310187220573425,0.49509071045660724,0.021807417337658563,1.0
random,64,0.1,adaptive,hoeffding,100,0.46808790922164917,0.3697340484969811,0.16217804228136967,0.9016461392753319
random,64,0.1,adaptive,hoeffding,200,0.49429199650883676,0.274635328613893,0.23107267487727023,0.7803433321050562
random,64,0.1,adaptive,hoeffding,500,0.4993871010541916,0.18414610411317237,0.31646679483263607,0.6847590030589807
random,64,0.1,adaptive,hoeffding,1000,0.4954080166220665,0.13553405443948416,0.36905792893844935,0.6401260378174176
random,64,0.1,adaptive,hoeffding,2000,0.49251072596758605,0.09945869996028617,0.4080305740721277,0.6069479739927002
random,64,0.1,adaptive,hoeffding,5000,0.502609390065074,0.06580888554144937,0.43158172439347664,0.5631994954763754
random,64,0.1,adaptive,hoeffding,10000,0.5040734865859151,0.04802981695136191,0.447896696462723,0.5439563303654468
random,64,0.1,adaptive,betting,50,0.4831018722057343,0.2900484876135956,0.22446850274036212,0.8045654779675533
random,64,0.1,adaptive,betting,100,0.4680879092216491,0.171419987688062,0.35684837558924687,0.6996883509653709
random,64,0.1,adaptive,betting,200,0.49429199650883676,0.11441789185542978,0.3889658424016772,0.6178016261125368
random,64,0.1,adaptive,betting,500,0.4993871010541913,0.07449168944544393,0.42517054960011735,0.5741539284910052
random,64,0.1,adaptive,betting,1000,0.49540801662206657,0.05495975268240552,0.44964389977941366,0.5595634051442246
random,64,0.1,adaptive,betting,2000,0.49251072596758577,0.04176874372154335,0.4656682026026038,0.5492056900456905
random,64,0.1,adaptive,betting,5000,0.5026093900650732,0.028066020886192533,0.4693585560348321,0.5254905978072172
random,64,0.1,adaptive,betting,10000,0.5040734865859136,0.0206718926621558,0.4752883833920405,0.5166321687163521
random,64,0.2,iid,hoeffding,50,0.46,0.34656349731962505,0.19343650268037493,0.886563497319625
random,64,0.2,iid,hoeffding,100,0.53,0.25881383394788676,0.21118616605211327,0.7288138339478867
random,64,0.2,iid,hoeffding,200,0.535,0.19224473002972509,0.2727552699702749,0.657244730029725
random,64,0.2,iid,hoeffding,500,0.554,0.12890227287922065,0.3170977271207793,0.5749022728792206
random,64,0.2,iid,hoeffding,1000,0.553,0.09487383810763891,0.352126161892361,0.5418738381076389
random,64,0.2,iid,hoeffding,2000,0.557,0.06962108997220032,0.37337891002779966,0.5126210899722002
random,64,0.2,iid,hoeffding,5000,0.552,0.046066219879014554,0.40193378012098535,0.49406621987901456
random,64,0.2,iid,hoeffding,10000,0.5496,0.03362087186595333,0.4167791281340467,0.48402087186595333
random,64,0.2,iid,betting,50,0.46,0.23406463623046878,0.30461517333984367,0.7727444458007813
random,64,0.2,iid,betting,100,0.53,0.15160896301269539,0.31484176635742167,0.6180596923828124
random,64,0.2,iid,betting,200,0.535,0.10604290008544928,0.3549655151367186,0.5670513153076171
random,64,0.2,iid,betting,500,0.554,0.0735591735839844,0.3723245239257812,0.51944287109375
random,64,0.2,iid,betting,1000,0.553,0.055202377319335916,0.3918479919433593,0.5022527465820311
random,64,0.2,iid,betting,2000,0.557,0.04095201110839841,0.40207035827636717,0.483974380493164
random,64,0.2,iid,betting,5000,0.552,0.027496032714843743,0.42045800781249987,0.47545007324218735
random,64,0.2,iid,betting,10000,0.5496,0.020115002441406238,0.43026340332031254,0.470493408203125
random,64,0.2,adaptive,hoeffding,50,0.4841767290234566,0.49509071045660724,0.020732560519936216,1.0
random,64,0.2,adaptive,hoeffding,100,0.513394668251276,0.3697340484969811,0.1168712832517429,0.8563393802457051
random,64,0.2,adaptive,hoeffding,200,0.5474020544439554,0.274635328613893,0.17796261694215154,0.7272332741699377
random,64,0.2,adaptive,hoeffding,500,0.5462750031352043,0.18414610411317237,0.2695788927516234,0.6378711009779681
random,64,0.2,adaptive,hoeffding,1000,0.5353746262937784,0.13553405443948416,0.3290913192667374,0.6001594281457058
random,64,0.2,adaptive,hoeffding,2000,0.5348925083838403,0.09945869996028617,0.3656487916558735,0.5645661915764459
random,64,0.2,adaptive,hoeffding,5000,0.5417263740852475,0.06580888554144937,0.39246474037330314,0.5240825114562019
random,64,0.2,adaptive,hoeffding,10000,0.5474665794931353,0.04802981695136191,0.40450360355550286,0.5005632374582266
random,64,0.2,adaptive,betting,50,0.48417672902345665,0.2905148445779351,0.21982810303731715,0.8008577921931873
random,64,0.2,adaptive,betting,100,0.513394668251276,0.17311380143967778,0.3064773863237722,0.6527049892031278
random,64,0.2,adaptive,betting,200,0.5474020544439556,0.11355844908610091,0.33173564843641756,0.5588525466086194
random,64,0.2,adaptive,betting,500,0.5462750031352047,0.07487098654747693,0.37678523747502446,0.5265272105699783
random,64,0.2,adaptive,betting,1000,0.5353746262937783,0.05481396946341566,0.4078192782488663,0.5174472171756976
random,64,0.2,adaptive,betting,2000,0.5348925083838405,0.04182352534114686,0.4220981026654812,0.5057451533477749
random,64,0.2,adaptive,betting,5000,0.5417263740852475,0.02842355948245473,0.4293824181613346,0.48622953712624406
random,64,0.2,adaptive,betting,10000,0.5474665794931354,0.020395411591516976,0.4320169715369324,0.47280779471996637
random,64,0.5,iid,hoeffding,50,0.66,0.34656349731962505,-0.006563497319625133,0.6865634973196251
random,64,0.5,iid,hoeffding,100,0.71,0.25881383394788676,0.03118616605211333,0.5488138339478867
random,64,0.5,iid,hoeffding,200,0.725,0.19224473002972509,0.08275526997027494,0.4672447300297251
random,64,0.5,iid,hoeffding,500,0.73,0.12890227287922065,0.1410977271207794,0.39890227287922064
random,64,0.5,iid,hoeffding,1000,0.72,0.09487383810763891,0.18512616189236109,0.37487383810763897
random,64,0.5,iid,hoeffding,2000,0.7205,0.06962108997220032,0.20987891002779968,0.34912108997220026
random,64,0.5,iid,hoeffding,5000,0.7218,0.046066219879014554,0.2321337801209854,0.3242662198790146
random,64,0.5,iid,hoeffding,10000,0.721,0.03362087186595333,0.24537912813404672,0.31262087186595333
random,64,0.5,iid,betting,50,0.66,0.2265979003906251,0.12463623046874983,0.57783203125
random,64,0.5,iid,betting,100,0.71,0.12937858581542966,0.1562750244140625,0.4150321960449218
random,64,0.5,iid,betting,200,0.725,0.08953504562377934,0.1825668334960937,0.3616369247436524
random,64,0.5,iid,betting,500,0.73,0.06252490997314453,0.20775695800781246,0.3328067779541015
random,64,0.5,iid,betting,1000,0.72,0.047280578613281166,0.23319091796875013,0.32775207519531246
random,64,0.5,iid,betting,2000,0.7205,0.03548424339294426,0.2443663177490235,0.315334804534912
random,64,0.5,iid,betting,5000,0.7218,0.02397087173461926,0.2544280273437499,0.30236977081298844
random,64,0.5,iid,betting,10000,0.721,0.01751248550415041,0.2616050720214843,0.29663004302978513
random,64,0.5,adaptive,hoeffding,50,0.7110812013223767,0.49509071045660724,-0.20617191177898397,0.7840095091342305
random,64,0.5,adaptive,hoeffding,100,0.7280847696308047,0.3697340484969811,-0.0978188181277857,0.6416492788661764
random,64,0.5,adaptive,hoeffding,200,0.7311329974082764,0.274635328613893,-0.005768326022169479,0.5435023312056166
random,64,0.5,adaptive,hoeffding,500,0.7361077687540092,0.18414610411317237,0.07974612713281848,0.44803833535916315
random,64,0.5,adaptive,hoeffding,1000,0.7207211632730905,0.13553405443948416,0.14374478228742527,0.41481289116639364
random,64,0.5,adaptive,hoeffding,2000,0.7266498543611378,0.09945869996028617,0.17389144567857606,0.3728088455991483
random,64,0.5,adaptive,hoeffding,5000,0.7204270347272977,0.06580888554144937,0.2137640797312529,0.3453818508141516
